direction, mx, my, mz, mx_max, my_max, mz_max, mx_min, my_min, mz_min,,mx,my,mz,,,,,,,,,,,,,,mx,my,mz,,,,,,,,,,,,,mx,my,mz
Left,-64,10,18,0,91,26,-77,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-58,25,21,25,93,26,-100,-38,-111,,,,
Left,-67,8,18,0,91,26,-77,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-57,26,21,25,93,26,-100,-38,-111,,,,
Left,-71,8,14,0,91,26,-77,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-55,28,22,25,93,26,-100,-38,-111,,,,
Left,-73,7,13,0,91,26,-77,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-54,30,20,25,93,26,-100,-38,-111,,,,
Left,-74,6,11,0,91,26,-77,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-55,27,21,25,93,26,-100,-38,-111,,,,
Left,-77,7,11,0,91,26,-77,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-55,28,20,25,93,26,-100,-38,-111,,,,
Left,-78,8,7,0,91,26,-78,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-54,32,21,25,93,26,-100,-38,-111,,,,
Left,-80,7,6,0,91,26,-80,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-53,32,21,25,93,26,-100,-38,-111,,,,
Left,-83,9,4,0,91,26,-83,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-53,32,22,25,93,26,-100,-38,-111,,,,
Left,-83,10,2,0,91,26,-83,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-51,33,22,25,93,26,-100,-38,-111,,,,
Left,-85,8,1,0,91,26,-85,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-53,31,19,25,93,26,-100,-38,-111,,,,
Left,-88,10,-3,0,91,26,-88,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-51,31,21,25,93,26,-100,-38,-111,,,,
Left,-89,9,-3,0,91,26,-89,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-50,34,21,25,93,26,-100,-38,-111,,,,
Left,-90,6,-8,0,91,26,-90,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-49,34,20,25,93,26,-100,-38,-111,,,,
Left,-90,9,-9,0,91,26,-90,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-48,32,21,25,93,26,-100,-38,-111,,,,
Left,-92,8,-12,0,91,26,-92,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-45,33,21,25,93,26,-100,-38,-111,,,,
Left,-93,9,-16,0,91,26,-93,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-41,34,20,25,93,26,-100,-38,-111,,,,
Left,-95,8,-17,0,91,26,-95,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-37,34,21,25,93,26,-100,-38,-111,,,,
Left,-96,12,-19,0,91,26,-96,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-36,33,22,25,93,26,-100,-38,-111,,,,
Left,-96,10,-23,0,91,26,-96,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-33,36,22,25,93,26,-100,-38,-111,,,,
Left,-98,9,-26,0,91,26,-98,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-30,34,21,25,93,26,-100,-38,-111,,,,
Left,-98,8,-28,0,91,26,-98,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-28,32,20,25,93,26,-100,-38,-111,,,,
Left,-99,6,-32,0,91,26,-99,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-24,33,22,25,93,26,-100,-38,-111,,,,
Left,-100,7,-34,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-22,33,24,25,93,26,-100,-38,-111,,,,
Left,-98,10,-38,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-22,32,22,25,93,26,-100,-38,-111,,,,
Left,-96,8,-38,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-21,31,22,25,93,26,-100,-38,-111,,,,
Left,-96,7,-40,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-19,29,22,25,93,26,-100,-38,-111,,,,
Left,-96,7,-45,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-19,29,20,25,93,26,-100,-38,-111,,,,
Left,-98,8,-44,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-15,27,20,25,93,26,-100,-38,-111,,,,
Left,-96,8,-47,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-13,29,19,25,93,26,-100,-38,-111,,,,
Left,-96,10,-50,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-14,27,19,25,93,26,-100,-38,-111,,,,
Left,-98,8,-51,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-12,28,20,25,93,26,-100,-38,-111,,,,
Left,-96,11,-55,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-10,27,20,25,93,26,-100,-38,-111,,,,
Left,-94,10,-58,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-9,26,18,25,93,26,-100,-38,-111,,,,
Left,-96,9,-59,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-10,25,17,25,93,26,-100,-38,-111,,,,
Left,-94,12,-62,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-11,25,18,25,93,26,-100,-38,-111,,,,
Left,-95,12,-62,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-10,25,18,25,93,26,-100,-38,-111,,,,
Left,-92,12,-64,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-8,24,17,25,93,26,-100,-38,-111,,,,
Left,-92,13,-66,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-8,22,17,25,93,26,-100,-38,-111,,,,
Left,-94,13,-66,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-5,23,15,25,93,26,-100,-38,-111,,,,
Left,-91,14,-67,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-6,22,15,25,93,26,-100,-38,-111,,,,
Left,-91,16,-70,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-2,23,13,25,93,26,-100,-38,-111,,,,
Left,-91,15,-69,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-2,20,9,25,93,26,-100,-38,-111,,,,
Left,-89,14,-71,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,3,21,12,25,93,26,-100,-38,-111,,,,
Left,-88,14,-73,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,2,18,10,25,93,26,-100,-38,-111,,,,
Left,-89,15,-73,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,3,20,9,25,93,26,-100,-38,-111,,,,
Left,-87,14,-74,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,5,18,9,25,93,26,-100,-38,-111,,,,
Left,-88,14,-77,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,3,17,9,25,93,26,-100,-38,-111,,,,
Left,-88,17,-78,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,3,17,9,25,93,26,-100,-38,-111,,,,
Left,-88,16,-79,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,4,18,10,25,93,26,-100,-38,-111,,,,
Left,-86,16,-80,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,5,16,11,25,93,26,-100,-38,-111,,,,
Left,-86,17,-79,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,3,14,9,25,93,26,-100,-38,-111,,,,
Left,-84,18,-81,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,2,14,10,25,93,26,-100,-38,-111,,,,
Left,-85,17,-83,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,2,12,8,25,93,26,-100,-38,-111,,,,
Left,-85,17,-82,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,3,13,9,25,93,26,-100,-38,-111,,,,
Left,-85,16,-83,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,5,12,11,25,93,26,-100,-38,-111,,,,
Left,-83,20,-84,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,2,13,10,25,93,26,-100,-38,-111,,,,
Left,-83,19,-86,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,3,12,10,25,93,26,-100,-38,-111,,,,
Left,-81,20,-85,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,2,12,9,25,93,26,-100,-38,-111,,,,
Left,-82,19,-85,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,0,10,10,25,93,26,-100,-38,-111,,,,
Left,-79,20,-87,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,3,8,10,25,93,26,-100,-38,-111,,,,
Left,-78,21,-89,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,0,9,9,25,93,26,-100,-38,-111,,,,
Left,-78,20,-89,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,1,9,11,25,93,26,-100,-38,-111,,,,
Left,-77,19,-91,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,0,9,10,25,93,26,-100,-38,-111,,,,
Left,-77,19,-93,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,1,8,11,25,93,26,-100,-38,-111,,,,
Left,-73,22,-94,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,1,7,13,25,93,26,-100,-38,-111,,,,
Left,-72,21,-93,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,1,7,13,25,93,26,-100,-38,-111,,,,
Left,-71,22,-97,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-1,6,12,25,93,26,-100,-38,-111,,,,
Left,-70,21,-96,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-1,6,13,25,93,26,-100,-38,-111,,,,
Left,-69,20,-97,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-1,6,12,25,93,26,-100,-38,-111,,,,
Left,-65,21,-99,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-4,4,11,25,93,26,-100,-38,-111,,,,
Left,-64,21,-100,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-5,6,12,25,93,26,-100,-38,-111,,,,
Left,-63,21,-98,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-2,6,13,25,93,26,-100,-38,-111,,,,
Left,-59,23,-101,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-4,6,12,25,93,26,-100,-38,-111,,,,
Left,-57,20,-100,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-2,8,12,25,93,26,-100,-38,-111,,,,
Left,-54,21,-102,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-2,5,11,25,93,26,-100,-38,-111,,,,
Left,-53,16,-101,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-1,7,12,25,93,26,-100,-38,-111,,,,
Left,-51,20,-104,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-4,5,11,25,93,26,-100,-38,-111,,,,
Left,-47,20,-102,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-2,6,11,25,93,26,-100,-38,-111,,,,
Left,-44,17,-102,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-1,7,10,25,93,26,-100,-38,-111,,,,
Left,-44,16,-103,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-4,7,11,25,93,26,-100,-38,-111,,,,
Left,-39,18,-104,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-3,8,11,25,93,26,-100,-38,-111,,,,
Left,-37,17,-104,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,0,7,10,25,93,26,-100,-38,-111,,,,
Left,-35,17,-104,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-2,6,11,25,93,26,-100,-38,-111,,,,
Left,-33,17,-105,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-5,7,11,25,93,26,-100,-38,-111,,,,
Left,-30,16,-105,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-3,6,12,25,93,26,-100,-38,-111,,,,
Left,-28,17,-106,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-3,7,11,25,93,26,-100,-38,-111,,,,
Left,-26,17,-104,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-4,6,12,25,93,26,-100,-38,-111,,,,
Left,-24,18,-102,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-3,6,13,25,93,26,-100,-38,-111,,,,
Left,-20,18,-104,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-5,6,13,25,93,26,-100,-38,-111,,,,
Left,-19,16,-102,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-3,6,13,25,93,26,-100,-38,-111,,,,
Left,-18,17,-102,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-5,4,14,25,93,26,-100,-38,-111,,,,
Left,-12,18,-101,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-5,4,14,25,93,26,-100,-38,-111,,,,
Left,-13,19,-101,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-5,4,14,25,93,26,-100,-38,-111,,,,
Left,-9,19,-98,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-9,3,14,25,93,26,-100,-38,-111,,,,
Left,-6,18,-98,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-7,3,15,25,93,26,-100,-38,-111,,,,
Left,-6,19,-95,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-9,4,14,25,93,26,-100,-38,-111,,,,
Left,-1,21,-95,0,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-9,1,14,25,93,26,-100,-38,-111,,,,
Left,1,21,-94,1,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-10,2,14,25,93,26,-100,-38,-111,,,,
Left,1,19,-93,1,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-9,1,14,25,93,26,-100,-38,-111,,,,
Left,4,18,-90,4,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-10,2,13,25,93,26,-100,-38,-111,,,,
Left,7,18,-89,7,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-13,-1,17,25,93,26,-100,-38,-111,,,,
Left,7,15,-86,7,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-11,-1,15,25,93,26,-100,-38,-111,,,,
Left,8,16,-84,8,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-12,-1,15,25,93,26,-100,-38,-111,,,,
Left,11,13,-79,11,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-12,1,16,25,93,26,-100,-38,-111,,,,
Left,14,15,-79,14,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-15,1,13,25,93,26,-100,-38,-111,,,,
Left,13,13,-77,14,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-15,-1,17,25,93,26,-100,-38,-111,,,,
Left,16,13,-74,16,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-15,-1,18,25,93,26,-100,-38,-111,,,,
Left,15,12,-74,16,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-16,-1,16,25,93,26,-100,-38,-111,,,,
Left,15,9,-71,16,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-16,-2,16,25,93,26,-100,-38,-111,,,,
Left,19,9,-66,19,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-18,-2,18,25,93,26,-100,-38,-111,,,,
Left,20,7,-63,20,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-19,-3,16,25,93,26,-100,-38,-111,,,,
Left,20,6,-59,20,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-19,-3,18,25,93,26,-100,-38,-111,,,,
Left,21,6,-58,21,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-21,-1,18,25,93,26,-100,-38,-111,,,,
Left,21,5,-54,21,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-18,-3,17,25,93,26,-100,-38,-111,,,,
Left,24,4,-52,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-18,-3,18,25,93,26,-100,-38,-111,,,,
Left,23,4,-49,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-19,-1,17,25,93,26,-100,-38,-111,,,,
Left,23,5,-46,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-18,-3,15,25,93,26,-100,-38,-111,,,,
Left,22,1,-44,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-20,-4,17,25,93,26,-100,-38,-111,,,,
Left,23,2,-41,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-19,-5,17,25,93,26,-100,-38,-111,,,,
Left,22,1,-42,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-20,-5,17,25,93,26,-100,-38,-111,,,,
Left,23,2,-38,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-20,-7,15,25,93,26,-100,-38,-111,,,,
Left,22,1,-36,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-20,-8,18,25,93,26,-100,-38,-111,,,,
Left,21,0,-30,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-21,-5,15,25,93,26,-100,-38,-111,,,,
Left,20,-1,-29,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-20,-7,14,25,93,26,-100,-38,-111,,,,
Left,22,1,-28,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-21,-6,16,25,93,26,-100,-38,-111,,,,
Left,19,1,-25,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-20,-8,12,25,93,26,-100,-38,-111,,,,
Left,20,-1,-24,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-21,-5,16,25,93,26,-100,-38,-111,,,,
Left,18,-1,-24,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-20,-6,16,25,93,26,-100,-38,-111,,,,
Left,18,-2,-19,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-21,-5,16,25,93,26,-100,-38,-111,,,,
Left,18,-4,-17,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-20,-9,15,25,93,26,-100,-38,-111,,,,
Left,14,-1,-14,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-21,-7,16,25,93,26,-100,-38,-111,,,,
Left,12,-2,-12,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-20,-6,15,25,93,26,-100,-38,-111,,,,
Left,12,-1,-10,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-21,-7,15,25,93,26,-100,-38,-111,,,,
Left,11,-4,-7,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-19,-8,15,25,93,26,-100,-38,-111,,,,
Left,8,-3,-6,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-22,-8,14,25,93,26,-100,-38,-111,,,,
Left,6,-1,-5,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-22,-8,15,25,93,26,-100,-38,-111,,,,
Left,7,-5,-1,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-21,-7,15,25,93,26,-100,-38,-111,,,,
Left,4,-4,0,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-20,-8,14,25,93,26,-100,-38,-111,,,,
Left,5,-5,2,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-22,-6,17,25,93,26,-100,-38,-111,,,,
Left,1,-5,3,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-22,-8,14,25,93,26,-100,-38,-111,,,,
Left,2,-5,4,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-22,-7,15,25,93,26,-100,-38,-111,,,,
Left,-4,-6,6,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-22,-6,16,25,93,26,-100,-38,-111,,,,
Left,-4,-7,8,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-24,-7,14,25,93,26,-100,-38,-111,,,,
Left,-5,-5,10,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-23,-7,15,25,93,26,-100,-38,-111,,,,
Left,-7,-6,12,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-23,-5,16,25,93,26,-100,-38,-111,,,,
Left,-9,-6,11,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-21,-8,15,25,93,26,-100,-38,-111,,,,
Left,-10,-8,11,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-22,-7,15,25,93,26,-100,-38,-111,,,,
Left,-11,-9,14,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-24,-6,16,25,93,26,-100,-38,-111,,,,
Left,-12,-9,12,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-25,-8,17,25,93,26,-100,-38,-111,,,,
Left,-13,-10,12,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-24,-7,16,25,93,26,-100,-38,-111,,,,
Left,-14,-11,12,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-24,-7,18,25,93,26,-100,-38,-111,,,,
Left,-14,-10,12,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-24,-8,17,25,93,26,-100,-38,-111,,,,
Left,-15,-13,15,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-24,-9,16,25,93,26,-100,-38,-111,,,,
Left,-17,-11,15,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-25,-7,16,25,93,26,-100,-38,-111,,,,
Left,-20,-13,14,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-26,-7,18,25,93,26,-100,-38,-111,,,,
Left,-20,-11,15,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-23,-6,16,25,93,26,-100,-38,-111,,,,
Left,-23,-10,15,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-23,-6,17,25,93,26,-100,-38,-111,,,,
Left,-26,-13,18,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-23,-6,17,25,93,26,-100,-38,-111,,,,
Left,-26,-10,18,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-26,-5,17,25,93,26,-100,-38,-111,,,,
Left,-27,-12,17,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-25,-7,16,25,93,26,-100,-38,-111,,,,
Left,-28,-11,18,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-25,-7,17,25,93,26,-100,-38,-111,,,,
Left,-32,-11,20,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-25,-6,17,25,93,26,-100,-38,-111,,,,
Left,-32,-10,18,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-25,-7,16,25,93,26,-100,-38,-111,,,,
Left,-33,-9,20,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-23,-6,18,25,93,26,-100,-38,-111,,,,
Left,-32,-11,18,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-23,-6,17,25,93,26,-100,-38,-111,,,,
Left,-34,-11,19,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-26,-5,17,25,93,26,-100,-38,-111,,,,
Left,-36,-11,20,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-23,-7,17,25,93,26,-100,-38,-111,,,,
Left,-36,-9,20,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-24,-6,18,25,93,26,-100,-38,-111,,,,
Left,-38,-10,20,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-23,-5,15,25,93,26,-100,-38,-111,,,,
Left,-36,-11,21,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-23,-7,16,25,93,26,-100,-38,-111,,,,
Left,-36,-12,18,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-23,-6,15,25,93,26,-100,-38,-111,,,,
Left,-36,-8,21,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-24,-5,16,25,93,26,-100,-38,-111,,,,
Left,-37,-9,20,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-24,-6,16,25,93,26,-100,-38,-111,,,,
Left,-34,-8,21,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-22,-6,15,25,93,26,-100,-38,-111,,,,
Left,-36,-11,19,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-22,-4,15,25,93,26,-100,-38,-111,,,,
Left,-37,-9,19,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-23,-7,18,25,93,26,-100,-38,-111,,,,
Left,-36,-8,19,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-26,-5,15,25,93,26,-100,-38,-111,,,,
Left,-35,-10,19,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-23,-8,16,25,93,26,-100,-38,-111,,,,
Left,-35,-11,17,24,91,26,-100,-38,-111,,,,,,,,,,,,,,,,,,,,,,Straight,-25,-8,15,25,93,26,-100,-38,-111,,,,
